x,y,class
0.24594202374076404,-0.14061212355435662,A
0.7010360785304482,0.32604266875092364,A
-0.34246913325907596,-0.3635239406598654,A
0.003853253585540835,0.6341585780041568,B
0.2835965222939583,-0.09824587154077585,A
-0.8140653618665115,0.538513007825642,B
-0.17682945226331487,-0.43612488689011425,A
-0.9994423510822983,-0.22845484435802577,B
-0.6918556592329667,0.7204321224271566,B
-0.2635510353087171,0.7436762282481983,B
-0.5246385665549753,0.9149031014267653,B
0.0907468210823126,-0.6605168770982219,A
-0.19161849627827485,-0.022081304231081903,B
-0.9823531751230554,0.9861605182592826,B
0.9818292489651336,-0.8213394370562633,A
-0.6729879916114263,0.9006003258911716,B
0.23124729813885775,-0.8746707010941301,A
-0.4544125468575532,0.8521505956388516,B
0.4680687629157225,-0.9111177314629156,A
-0.6794043517445749,0.5049808544565005,B
0.8669488085650909,-0.7671901040370753,A
-0.6858288571077298,-0.47848957105826445,B
0.44886050070672434,-0.26233303272210795,A
0.22385535368571163,-0.9147633810265042,A
0.7086919379878911,0.9979169582072777,B
0.8578425466463925,0.16986699029743105,A
-0.8236905980165321,-0.8429749889768238,A
-0.3289470189450604,0.22412902665490148,B
0.08181299708965513,-0.6792676338227616,A
0.9087280275678539,-0.9817753637382638,A
-0.9893671413703998,-0.05173649394893346,B
-0.20292924713270205,-0.4070023761931112,A
-0.3737862522613123,0.95140655723727,B
-0.7132459899006471,0.7300169260690637,B
0.005003098286727391,-0.6367423255298013,A
0.302966417382242,-0.900346181556058,A
-0.6283661224345629,0.6070466847221856,B
-0.8703770555923929,0.3807114414433581,B
-0.11438601409664548,-0.6742908804282608,A
-0.607308095608257,0.4062120111668766,B
-0.8873938677399075,-0.166945970866293,B
0.1993622721071651,-0.7376529594100962,A
-0.3730642471118178,0.8436561232144305,B
-0.9231352711413412,0.717585107090785,B
-0.039791651665099285,0.6465856410051849,B
0.14725845188426784,-0.6736731610699616,A
0.12561578471957086,-0.6119044583642888,A
0.7390581917967814,0.3284032989187674,A
0.6604194250261196,-0.4150927880979476,A
0.20390729833699542,0.39123477194667927,B
-0.9511437597580106,0.9355814974298268,B
-0.9486933120440714,-0.1039298531535994,B
-0.2210298997339887,-0.642518370677024,A
-0.5512667686249577,0.4186528074238881,B
0.7867644417632015,0.3884284872588541,A
-0.5447372642669056,0.49288745835719483,B
-0.5824805998379415,0.8419636620023244,B
-0.022146821181725115,0.5477063141817721,B
0.16013438555642517,0.5104683189951095,B
-0.4318822779292013,0.14827125152387438,B
-0.726734051888231,-0.36197266728996064,B
0.12091252111045671,-0.8064827640155444,A
0.6854102487025064,0.4130578677942178,A
0.46664717111814674,0.9949840057760647,B
-0.40282629421490906,0.11060146366962202,B
0.8989276814474512,0.08942201656279689,A
-0.522716194816003,0.48881206243521796,B
-0.02595331380498661,-0.5900095018107668,A
0.6312252000002432,-0.32349450551544756,A
0.24336583744521914,-0.04220904968271491,A
0.6385563351343259,-0.8920253841112767,A
-0.7547909656319967,0.65537212293043,B
0.9715212049155376,0.1491280164314416,A
-0.21258039303558543,0.11515520509973012,B
-0.7049460439728814,0.4334513428695393,B
-0.2439370790382226,0.8163182864242637,B
0.5747926538082516,-0.5641254171684957,A
0.8245697717264022,0.11283531366319602,A
-0.6213054057833246,-0.9398817277153655,A
-0.3726297934461006,0.015962322696510406,B
-0.9008384608508806,0.6819470688353243,B
-0.6651681417298779,0.6859519061740391,B
0.6428973778836122,-0.9311089440253881,A
-0.8998085285212598,-0.37579162202934085,B
0.6310211039085885,0.8910862910572673,B
0.7124611362701078,-0.7052408827572356,A
0.7932935645169704,0.4637861552784836,A
-0.8313482398024264,0.8200095026268072,B
-0.6698165762626056,0.6571121354855948,B
-0.8910520943132934,-0.21765279147714583,B
0.9824087200584093,-0.8706291602555781,A
0.04319707092549219,0.8552605371749411,B
0.7113871828743064,-0.25688357856491223,A
-0.8586019192365438,-0.11066467621344461,B
0.6452757455962471,0.48072722774381965,A
-0.5021419979832747,0.82965390242201,B
-0.8654342506767804,-0.4669322125567981,B
-0.933015301783495,0.8495493481250426,B
-0.5553589724293687,0.9315931704604714,B
0.847352678435883,0.3073840229759879,A
-0.26734120524780375,-0.3983311398860353,A
-0.8059886157257735,-0.9209671784905311,A
-0.9321042456056566,0.817388828708557,B
0.7154723198376021,-0.8348830016844814,A
0.4734145121179792,-0.3662638083196534,A
0.6843341287175329,-0.37855592172156105,A
-0.3769673228381775,0.2667329944361594,B
0.9999277507823164,-0.13794970252411198,A
0.9378782167102983,-0.5248955400401965,A
0.3783293124276013,-0.10252479246953516,A
0.3251003172393309,-0.08999642014944499,A
0.029081566499220772,-0.9494005532803361,A
-0.9220606657864768,0.6127866893748479,B
0.12700750660688517,-0.8929545759240611,A
0.8569936218602359,0.3980742075848386,A
0.8090385586321762,-0.9788574883542888,A
0.6409299195311862,-0.42850956545694946,A
0.21151456906355007,-0.9582798445416358,A
0.33125655824098615,-0.7872744347617903,A
-0.8006481530118139,-0.3673050788100681,B
-0.21714176831363008,0.09095616496108688,B
0.9511713557796921,0.3088699334985695,A
0.48628342932767604,-0.17170966978570848,A
0.4105199281579485,-0.7867356411551851,A
0.20316991356132072,-0.0695845046910403,A
-0.5838248393491414,-0.9662807641991041,A
-0.4193486030087327,0.9161462917217245,B
-0.7030945487006068,0.3415344328955181,B
0.4188303884073287,-0.3532056856751847,A
-0.6458779493178379,-0.954636042375621,A
0.8078881218549584,0.15515563102929908,A
0.6630036244912376,-0.22243934946425026,A
0.897333336303274,-0.8930644871514866,A
0.6811745398179997,0.47368128488007344,A
-0.7775197067041646,-0.4754971904026052,B
0.8383459284969821,-0.8766573594607294,A
-0.7037564056874647,0.9476474440769508,B
-0.6952840514681609,0.4499163426128842,B
-0.32026150405370307,0.7560019695356756,B
-0.8773254159894908,0.821833956902465,B
0.5711799408921736,0.928033368280628,B
0.16463799528586293,-0.9766921049283038,A
-0.1388733613988886,0.6771691473301699,B
-0.9512231268835682,-0.046621578935660886,B
0.2963481303362703,-0.9405685606612333,A
0.628481630503806,-0.6257906531632982,A
-0.9280837708205867,0.6854405993764235,B
0.1717208219326716,0.10103193445807616,A
-0.06539917230943688,-0.6495731851231096,A
0.8320426193601708,0.4522067638845996,A
-0.04265607757891366,0.8973319650372847,B
0.241831875257055,-0.8378673828197731,A
0.20064434071401288,0.4305057896674813,B
-0.04779576888542628,0.9675276033155916,B
-0.41925649335395876,0.1615519409583878,B
-0.10490326588246875,0.8810289759530253,B
0.009451477205369768,-0.8603130687698352,A
0.35427097660152074,-0.19223390629730855,A
-0.08480384113740157,0.7834279018003086,B
0.5560451382907372,-0.6454616764157194,A
-0.7851783511240723,0.753228131665031,B
-0.808801417721581,0.9932912612407773,B
-0.9318902617752277,-0.333733728244453,B
-0.9170197097287738,0.9944837613581372,B
0.590440550474839,-0.9387847127494392,A
0.5834965098004413,-0.9583830397831257,A
0.37235650405956083,-0.240350376628412,A
-0.522939371269219,0.43838398413848806,B
0.23712707719471884,0.46201782219698223,B
0.7601103865529246,-0.32245469403039023,A
-0.8603248389174724,0.9708327224463666,B
0.22858747932497717,0.47355643570734435,B
0.31395816960627476,0.3841567722731443,B
0.6406849748669996,0.4929253590909473,A
0.9855354709653243,-0.5586903922309714,A
-0.9764834328995221,0.6826366546462783,B
0.9809627703681038,0.013100888018634972,A
0.405796128452379,-0.02605505991538132,A
0.005978105040932239,0.6028120031671114,B
-0.01625799403133742,0.7522210941447316,B
0.2543223996849232,0.4637002213273217,B
0.935015243194137,-0.9223143432341763,A
0.9997500794030704,-0.7692774999570607,A
0.5290134278907398,-0.26391866909348227,A
-0.9419354869901199,0.8464494623833607,B
-0.9310248085319965,0.7892719760925244,B
0.5192386175144378,-0.20604286630669108,A
-0.5800140270031798,0.4737800349461346,B
0.940526905111918,-0.46306694896769557,A
-0.6821254303219624,0.671833765084601,B
-0.4024913739539449,0.9513256548642351,B
-0.7117206987680197,-0.9533655035660191,A
-0.8095131041371799,0.6582935080273604,B
0.9317125983641216,-0.7941140673359437,A
0.8596342872141148,0.35947534663604247,A
-0.9081666519172219,-0.09145482805796884,B
0.7562903934379773,-0.39476637096351286,A
0.5736363441533708,-0.8338887125668537,A
-0.18259596596660146,-0.6353918290604472,A
0.6533027317624306,0.5136395644394469,A
-0.8047912514184483,-0.47065281271720144,B
-0.7753754946542645,0.3122552882260651,B
0.6997449187389272,0.9581704209418712,B
-0.9134672065269848,-0.42757146650042216,B
-0.2409919191674651,0.6831041272553106,B
-0.3095212341722009,0.21006793000783378,B
-0.51496034953373,0.06907946442937225,B
-0.21596274054184444,-0.031737189371776234,B
-0.5972671341175224,0.8325000968826524,B
0.44135533991805104,-0.19577075242319117,A
-0.7611384581439508,0.9843507083671209,B
0.3391179158758596,-0.9530417833517317,A
0.3688661362007205,-0.03967786325297792,A
-0.6761903358100774,0.3038161908336866,B
0.7157001923717046,-0.8170111827630068,A
0.2229548720863103,0.5454509773782206,B
0.1838703141702563,-0.6691874507604797,A
-0.46294643347779024,0.1202588986948159,B
0.6816564126395589,-0.21112476965182447,A
-0.20365091938794774,-0.026148129047244225,B
0.7982185986090353,0.32197853654302533,A
0.8968235991464931,-0.9597944353360846,A
0.03455100616514485,0.7340324883145924,B
0.1445210624765066,-0.6688769995282974,A
0.8106937503254406,-0.8015979785174463,A
0.28366970933084,0.06808822667772216,A
-0.4901858774845508,0.34588951566467147,B
-0.11080551715563873,-0.5183376170014898,A
-0.6502002907201865,0.6058544748427245,B
0.784217187018772,-0.3287965627747345,A
0.22732983714400648,-0.963706949524821,A
0.3074314907111749,0.04336320195242626,A
-0.8496496737561053,-0.28678764754789715,B
-0.544748866174775,0.4337864338425741,B
0.7975752091635555,-0.48302714866246743,A
-0.49783539250194436,0.46580193960253913,B
-0.6115441841214134,0.4221420498524236,B
0.79850957979261,0.23525290511751948,A
-0.35030099369762024,-0.4046488592937704,A
0.0397855183096524,0.6828092382686254,B
0.9077171870798046,-0.8324905517828718,A
-0.7155017837563463,0.6823661214499056,B
-0.20204020019312416,0.7392152032993691,B
-0.3356861982768258,0.9342407013210754,B
0.512087909461354,0.9895425418884273,B
-0.6684418892753515,0.765804628442131,B
0.03482299132537384,0.505278003567937,B
0.004731074975435422,-0.8611993766737611,A
-0.22009514651283424,0.10143393951120865,B
0.6548636432604816,-0.8280261899890206,A
-0.1786744944356964,0.9778987663934022,B
0.0985933736265706,-0.7021518600364852,A
0.3276486434579341,-0.004029825148206483,A
0.8667217983950216,-0.7549960118726874,A
-0.7676279319085277,-0.5217917455075874,B
-0.40267160279078773,0.048696045328687765,B
0.7115803942130607,-0.8973338726850425,A
-0.8643374164813211,0.9660614599942341,B
0.5060419878356759,-0.07957758207125128,A
0.2392359622607735,-0.10633354521754798,A
0.9959373217388916,-0.5081917828296197,A
-0.7766033584849193,0.6644286048112257,B
-0.8217042773030361,0.2798257945682864,B
0.9816979118119119,-0.6347473495658369,A
-0.464380854051654,-0.9924773725131244,A
-0.25536225759854025,0.0531912763963506,B
-0.07106168501976864,0.7532045682839908,B
-0.6350927726055327,-0.9362950827830616,A
-0.04563935995495301,0.9525347743712569,B
-0.22969022856837878,-0.0187903472489942,B
-0.6431553672833386,0.5651744775885342,B
0.8932699955168313,0.2036475390817216,A
0.8267178622519228,0.38398054989430436,A
-0.26686783258948127,0.8611172365729625,B
-0.8524544414643971,-0.4500203492057551,B
-0.4252082622127859,0.2705850955471379,B
-0.7991848973858644,0.4920591868438975,B
-0.6878745709848432,0.9914977040780296,B
0.3593724182814021,-0.8474333774427154,A
0.712666766441194,0.8581239927456823,B
0.388062278578853,-0.7624851614464788,A
0.48251967132615825,-0.3376072304055798,A
-0.672372422049414,-0.3629021939726275,B
0.49816908330365867,-0.49386299592282035,A
-0.8956698492330276,0.6324222381517132,B
-0.9472636270637645,-0.0834754594185672,B
-0.9931995635028593,0.53501325484653,B
-0.7251278756626958,0.9154126410201939,B
-0.9088762589785369,0.3447000408695951,B
0.19744640081651263,-0.7632494064483029,A
-0.22354107743463722,0.12164833409333928,B
0.7865275840478321,-0.3103156212840108,A
0.8625112495104554,-0.3514093616376868,A
0.03574651010649426,0.7363123188423445,B
-0.5654231311281378,0.16073394175159822,B
0.21631223770658012,0.4960465892167635,B
0.14289183060774696,0.07285780822618433,A
-0.04857453034180988,-0.5573920858921902,A
0.9848595000525714,-0.7419561361794459,A
0.8853602404805088,0.06424248136001931,A
-0.5966933785320315,0.6814919893753877,B
-0.49449125640447583,0.21661733887363965,B
0.308130655254486,-0.03140709675155714,A
-0.5786120367606248,0.9910426542525959,B
-0.6016678950221409,0.32015822158005863,B
-0.4549762928957951,0.29190875339568506,B
-0.6550076534231278,-0.4912921494576776,B
0.8460975199332651,-0.34489620582727454,A
-0.8966217025501485,0.827489192867286,B
0.8329373857588003,0.24756949365533862,A
-0.6841845442404652,-0.4735145771456461,B
0.7069620041271486,-0.38411227426505823,A
0.8647954717447474,-0.9484608838753866,A
0.9628032023994995,-0.4129611883656805,A
0.10750322368020564,-0.6717908714711653,A
-0.7946537045419688,0.9096229898651209,B
-0.3179525169461754,0.2810742021509238,B
0.19074649479655667,-0.712392949739171,A
-0.26003423309953555,0.1269537438224872,B
0.3930945184484614,-0.9394152373566532,A
0.6475585002418438,0.5577849374813867,A
-0.9949850242124127,0.4868660703288465,B
0.42106066627526234,-0.12245698378806717,A
0.6134650666053275,-0.8395642730417814,A
-0.5133056965076139,0.21304296343310694,B
-0.2646636439500481,0.9429511914906386,B
0.763069764751141,-0.3601350218894928,A
-0.3767201371915488,1.5911755721308846e-5,B
-0.9166088095659289,0.6880976761377567,B
0.6089724075054999,-0.6398121352145312,A
0.27253124291706493,-0.032271019379381725,A
0.658917956389537,-0.29865385073103284,A
0.2483070408028477,0.011845913249934772,A
0.3473294650450466,-0.26356030892857324,A
0.018939414728010084,-0.7472049863040242,A
0.783265791060812,0.45040660693783624,A
-0.7089590350581627,0.9799525233816047,B
-0.470888155933151,0.23325051478116898,B
0.494547110900267,-0.2879363877431602,A
0.2888000482952633,0.3809527540320948,B
0.9375245193475189,0.10577369908652108,A
0.5546536146475789,-0.9975231304748912,A
-0.6677941669585408,0.9794142116493502,B
0.7248920337955767,-0.455478319331256,A
0.3148480416798618,-0.761971961811718,A
-0.7553505559251209,0.3337767356370455,B
0.5732839323139896,0.9296847420621074,B
0.5476743510838865,-0.5065975730163391,A
0.12719682564058468,0.8086517386092272,B
0.6104375965958655,-0.5895854243525466,A
-0.3102357615488073,-0.45922489691663654,A
-0.6684983535622697,0.4191967656969832,B
0.24767980413705978,0.4245595823972532,B
-0.9999512861318682,0.45434647556811625,B
0.9999553829805992,-0.032336454517557636,A
-0.6581571567135213,0.2010710314387162,B
-0.07129359247833078,0.7200034326722453,B
0.07188844585305208,-0.7106673551772348,A
-0.9352151707002281,0.010913071634444079,B
0.25694181086633855,-0.15619349570110905,A
0.5235029375236384,-0.37846518958392783,A
0.10660871738439744,-0.7694241206112238,A
-0.880383225495967,0.30474362352504714,B
-0.6551293313970379,0.9582181958919767,B
0.6412643659471176,-0.27081225603894543,A
0.9979731165741074,0.2441616176934868,A
0.16601583242077111,0.5558553834535219,B
0.4549543584234236,-0.5097013592859556,A
-0.5951063135973902,0.7332927556252584,B
0.08832357617337759,-0.657597677051969,A
0.9190585876057096,0.374475936856676,A
0.9916679839275532,0.061428394895408134,A
0.7983043707384776,0.2192082597510191,A
-0.8974978720034043,-0.3313159003424115,B
-0.12130100733835357,-0.45485586141594936,A
0.7813843886482518,-0.5160366104655822,A
0.8754083004223372,0.31592405252165456,A
-0.6569472612697667,0.9198879962267891,B
-0.29577219365254087,0.048378275542345056,B
0.4463096440085899,-0.3873541308271752,A
-0.30282041837300727,0.05614618404291531,B
-0.5154047198919207,0.893176876010219,B
